"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1172021";"";"0";"462.93";"0";"3.2";"4";"COc1ccc(Cl)cc1NC(=O)COC(=O)C(CC(C)C)N2C(=O)C3CC=CCC3C2=O";"IC50";"'='";"1000";"nM";"6";"";"";"UO_0000065";"12.96";"0.26";"2.8";"5.88";"False";"CHEMBL1177374";"Inhibition of Trypanosoma cruzi cruzain assessed as Z-Phe-Arg-aminomethylcoumarin cleavage";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1177731";"1";"Scientific Literature";"J. Med. Chem.";"2010";""
"CHEMBL452599";"";"0";"266.23";"0";"2.94";"5a";"FC(F)(F)c1ccnc(N\N=C\c2ccccc2)n1";"IC50";"'>'";"150000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1010075";"Inhibition of Trypanosoma cruzi C-terminal truncated cruzain expressed in DH5alpha Escherichia coli by well-microplate spectrophotometry";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1152197";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL455669";"";"0";"300.67";"0";"3.59";"5f";"FC(F)(F)c1ccnc(N\N=C\c2ccc(Cl)cc2)n1";"IC50";"'='";"85000";"nM";"4.07";"";"";"UO_0000065";"13.54";"0.28";"0.48";"8.11";"False";"CHEMBL1010075";"Inhibition of Trypanosoma cruzi C-terminal truncated cruzain expressed in DH5alpha Escherichia coli by well-microplate spectrophotometry";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1152197";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL285167";"";"0";"274.28";"0";"2.06";"121";"COc1ccc(C(=O)N\N=C\c2cocc2)c(OC)c1";"IC50";"'='";"6025595860743.57";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL664073";"Inhibition of cruzain, the major cysteine protease from Trypanosoma cruzi";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1135945";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL118638";"";"0";"279.34";"0";"3.34";"3e";"Cc1ccc(C)c(CN2C(=O)C(=O)c3cc(C)ccc23)c1";"IC50";"'>>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL805131";"Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain";"B";"BAO_0000357";"single protein format";"Trypanosoma brucei rhodesiense";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1145878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL118762";"";"0";"299.26";"0";"2.69";"3n";"Fc1ccc2N(C(=O)OCc3ccccc3)C(=O)C(=O)c2c1";"IC50";"'>>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL805131";"Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain";"B";"BAO_0000357";"single protein format";"Trypanosoma brucei rhodesiense";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1145878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL120076";"";"0";"301.73";"0";"3.08";"3j";"COc1cccc(CN2C(=O)C(=O)c3cc(Cl)ccc23)c1";"IC50";"'>>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL812106";"Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1145878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL39161";"";"0";"390.83";"1";"5.22";"122";"Oc1cc2ccccc2cc1C(=O)N\N=C\c3oc(cc3)c4ccccc4Cl";"IC50";"'='";"1659586907437560";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL664073";"Inhibition of cruzain, the major cysteine protease from Trypanosoma cruzi";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1135945";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL118596";"";"0";"363.15";"0";"3.02";"3m";"Ic1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1";"IC50";"'='";"90000";"nM";"4.05";"";"";"UO_0000065";"11.14";"0.29";"1.03";"10.82";"False";"CHEMBL812106";"Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1145878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL556464";"";"0";"315.38";"0";"1.53";"18, SMDC-256112";"CCN1CCC[C@H]1CNC(=O)c2oc(nn2)c3ccccc3N";"IC50";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1062131";"Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.001% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
"CHEMBL551901";"";"0";"374.4";"0";"4.2";"12, SMDC-256194";"Nc1ccccc1c2oc(nn2)C(=O)Nc3ccc4oc5CCCCc5c4c3";"IC50";"'='";"2000";"nM";"5.7";"";"";"UO_0000065";"15.22";"0.28";"1.5";"5.32";"False";"CHEMBL1062131";"Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.001% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
"CHEMBL541083";"";"0";"284.28";"0";"1.6";"25, SMDC-281563";"Cc1cc(NC(=O)c2oc(nn2)c3ccccc3N)n[nH]1";"IC50";"'='";"11000";"nM";"4.96";"";"";"UO_0000065";"17.44";"0.32";"3.36";"4.04";"False";"CHEMBL1062131";"Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.001% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
"CHEMBL556466";"";"0";"326.36";"0";"2.59";"24, SMDC-281564";"CC(C)(C)c1cc(NC(=O)c2oc(nn2)c3ccccc3N)n[nH]1";"IC50";"'='";"2000";"nM";"5.7";"";"";"UO_0000065";"17.46";"0.32";"3.11";"4.64";"False";"CHEMBL1062131";"Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.001% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
"CHEMBL560043";"";"0";"352.38";"0";"3.02";"23, SMDC-281561";"Nc1ccccc1c2oc(nn2)C(=O)Nc3cc([nH]n3)c4cccs4";"IC50";"'='";"1000";"nM";"6";"";"";"UO_0000065";"17.03";"0.33";"2.98";"4.89";"False";"CHEMBL1062128";"Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
"CHEMBL258538";"";"0";"355.3";"0";"1.38";"rac-3";"OC(=O)C(Cc1ccc(O)cc1)N2C(=O)c3ccc(cc3C2=O)C(=O)O";"IC50";"'>'";"10000000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL935786";"Inhibition of cruzain in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1142414";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL264945";"";"0";"298.34";"0";"3.1";"NCGC00082725-01";"CCOc1ccccc1CNC(=O)c2cc3occc3n2C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL935785";"Inhibition of cruzain";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1142414";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL259139";"";"0";"352.17";"0";"3.11";"NCGC00063672-01";"Oc1ccccc1C(=O)CC2(O)C(=O)Nc3cc(Cl)cc(Cl)c23";"IC50";"'='";"73000";"nM";"4.14";"";"";"UO_0000065";"11.75";"0.25";"1.03";"4.78";"False";"CHEMBL935785";"Inhibition of cruzain";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1142414";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL265957";"";"0";"336.44";"0";"3.61";"NCGC00055631-01";"CCOC(=O)SC1=N\C(=C\c2ccc(cc2)N(C)C)\C(=O)S1";"IC50";"'<'";"1000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL935785";"Inhibition of cruzain";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1142414";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL261259";"";"0";"464.56";"0";"3.68";"NCGC00053759-01";"CCCC12CN(CC(C)(CN(C1)C(=O)c3ccc(OC)cc3)C2=O)C(=O)c4ccc(OC)cc4";"IC50";"'>'";"600000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL935785";"Inhibition of cruzain";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1142414";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL259139";"";"0";"352.17";"0";"3.11";"NCGC00063672-01";"Oc1ccccc1C(=O)CC2(O)C(=O)Nc3cc(Cl)cc(Cl)c23";"IC50";"'='";"170000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL935786";"Inhibition of cruzain in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1142414";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL258670";"";"0";"314.25";"0";"1.79";"NCGC00014214-01";"OC(=C\C=C/1\C2=C(Oc3c(O)c(O)ccc13)C(=O)C(=O)C=C2)O";"IC50";"'='";"106000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL935786";"Inhibition of cruzain in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1142414";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL161424";"";"0";"532.71";"2";"5.35";"35";"CCC(C)SCC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3";"Ki";"'='";"5.8";"nM";"8.24";"";"";"UO_0000065";"15.46";"0.3";"2.89";"9.75";"False";"CHEMBL938460";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1143963";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL263133";"";"0";"596.75";"2";"5.76";"31";"COc1ccc(CSCC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc3ccccc3)NC(=O)OCc4ccccc4)cc1";"Ki";"'='";"32.4";"nM";"7.49";"";"";"UO_0000065";"12.55";"0.24";"1.73";"7.99";"False";"CHEMBL938460";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1143963";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL348300";"";"0";"562.69";"1";"4.12";"5";"CCOC(=O)CSCC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3";"Ki";"'='";"31.2";"nM";"7.51";"";"";"UO_0000065";"13.34";"0.26";"3.39";"6.77";"False";"CHEMBL938460";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1143963";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL161116";"";"0";"477.67";"0";"3.27";"14";"CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](Cc2ccccc2)C(=O)CSC(C)(C)C";"Ki";"'='";"59.7";"nM";"7.22";"";"";"UO_0000065";"15.12";"0.3";"3.95";"8.23";"False";"CHEMBL938460";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1143963";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL260192";"";"0";"460.57";"0";"4.02";"127";"OCC[C@H](CCc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3";"Ki";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL938460";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1143963";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL3628941";"";"0";"610.63";"1";"4.87";"18";"CC(C)[C@](C)(NCc1ccc2occc2c1)c3cn(nn3)C(CCS(=O)(=O)C)C(=O)COc4c(F)c(F)cc(F)c4F";"IC50";"'='";"880";"nM";"6.06";"";"";"UO_0000065";"9.92";"0.2";"1.19";"5.21";"False";"CHEMBL3629994";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate after 5 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3627660";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL3628934";"";"0";"577.65";"2";"6.48";"11";"CCCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n2cc(nn2)[C@@](C)(NCc3ccc4ncsc4c3)C(C)C";"IC50";"'='";"37";"nM";"7.43";"";"";"UO_0000065";"12.87";"0.25";"0.95";"9.07";"False";"CHEMBL3629994";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate after 5 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3627660";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL3233103";"";"0";"423.31";"0";"4.82";"10rC";"Brc1c(OCC(=O)NCCc2c[nH]c3ccccc23)ccc4ccccc14";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233110";"";"0";"358.35";"0";"1.7";"18gL";"Nc1ccccc1NC(=O)CCNC(=O)COc2ccccc2[N+](=O)[O-]";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233086";"";"0";"310.36";"0";"1.88";"8h";"Nc1ccccc1OCC(=O)NCCc2nc3ccccc3[nH]2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233087";"";"0";"352.39";"0";"2.26";"8i";"CC(=O)Nc1ccccc1OCC(=O)NCCc2nc3ccccc3[nH]2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233116";"";"0";"416.28";"0";"3.2";"22lQ";"CC(=O)n1c(CCNC(=O)COc2ccc(Br)cc2)nc3ccccc13";"IC50";"'='";"9900";"nM";"5";"";"";"UO_0000065";"12.02";"0.26";"1.8";"6.83";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3233083";"";"0";"421.24";"0";"2.91";"8e";"Ic1ccccc1OCC(=O)NCCc2nc3ccccc3[nH]2";"IC50";"'='";"1600";"nM";"5.8";"";"";"UO_0000065";"13.76";"0.34";"2.89";"8.65";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL1346687";"";"0";"309.37";"0";"2.61";"8j";"Cc1ccccc1OCC(=O)NCCc2nc3ccccc3[nH]2";"IC50";"'='";"4100";"nM";"5.39";"";"";"UO_0000065";"17.41";"0.32";"2.78";"8.04";"False";"CHEMBL3243043";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL2402105";"";"0";"348.88";"1";"5.92";"39";"CSc1cccc(NC(=O)Nc2sc3ccccc3c2Cl)c1";"IC50";"'<'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2406865";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2401704";"1";"Scientific Literature";"J. Med. Chem.";"2013";""
"CHEMBL418861";"";"0";"299.15";"0";"2.96";"2e";"NC(=S)\N=N\c1c(O)[nH]c2ccc(Br)cc12";"IC50";"'='";"20000";"nM";"4.7";"";"";"UO_0000065";"15.71";"0.4";"1.74";"5.42";"False";"CHEMBL812106";"Inhibitory activity against the Trypanosoma cruzi cysteine protease cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1145878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL3329474";"";"0";"307.44";"0";"3.15";"15c";"CC1SC(=NC1=O)N\N=C\CCCSc2ccccc2";"IC50";"'='";"400";"nM";"6.4";"";"";"UO_0000065";"20.81";"0.44";"3.25";"11.89";"False";"CHEMBL3364781";"Inhibition of Trypanosoma cruzi cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352665";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL119370";"";"0";"346.15";"0";"2.81";"2f";"NC(=S)\N=N\c1c(O)[nH]c2ccc(I)cc12";"IC50";"'='";"1000";"nM";"6";"";"";"UO_0000065";"17.33";"0.51";"3.19";"6.92";"False";"CHEMBL805131";"Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain";"B";"BAO_0000357";"single protein format";"Trypanosoma brucei rhodesiense";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1145878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL118596";"";"0";"363.15";"0";"3.02";"3m";"Ic1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1";"IC50";"'>>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL805131";"Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain";"B";"BAO_0000357";"single protein format";"Trypanosoma brucei rhodesiense";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1145878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL336693";"";"0";"271.7";"0";"3.07";"3k";"Clc1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1";"IC50";"'>>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL805131";"Inhibitory activity against Trypanosoma brucei rhodesiense cysteine protease rhodesain";"B";"BAO_0000357";"single protein format";"Trypanosoma brucei rhodesiense";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1145878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL560043";"";"0";"352.38";"0";"3.02";"23, SMDC-281561";"Nc1ccccc1c2oc(nn2)C(=O)Nc3cc([nH]n3)c4cccs4";"IC50";"'='";"1000";"nM";"6";"";"";"UO_0000065";"17.03";"0.33";"2.98";"4.89";"False";"CHEMBL1062131";"Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.001% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
"CHEMBL555241";"";"0";"333.35";"0";"3.36";"13, SMDC-256121";"Cc1cc2cc(NC(=O)c3oc(nn3)c4ccccc4N)ccc2[nH]1";"IC50";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1062128";"Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
"CHEMBL572120";"";"0";"320.35";"0";"2.22";"SMDC-256173";"Nc1ccccc1c2oc(nn2)C(=O)NC3Cc4ccccc4C3";"IC50";"'='";"11000";"nM";"4.96";"";"";"UO_0000065";"15.48";"0.28";"2.74";"5.27";"False";"CHEMBL1062128";"Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
