"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL254827";"";"0";"385.27";"0";"3.87";"3{11,12}";"CCCCn1cnc2c(NCc3ccc(Br)cc3)nc(nc12)C#N";"IC50";"'='";"9620";"nM";"5.02";"";"";"UO_0000065";"13.02";"0.29";"1.15";"6.32";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL399027";"";"0";"324.36";"0";"3.25";"3{9,12}";"CCCCn1cnc2c(NCc3ccc(F)cc3)nc(nc12)C#N";"IC50";"'='";"6840";"nM";"5.17";"";"";"UO_0000065";"15.92";"0.29";"1.91";"6.5";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL252362";"";"0";"348.41";"0";"3.43";"3{5,13}";"COc1ccc(CNc2nc(nc3c2ncn3C4CCCC4)C#N)cc1";"IC50";"'='";"4000";"nM";"5.4";"";"";"UO_0000065";"15.49";"0.28";"1.97";"6.09";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL399095";"";"0";"340.48";"0";"4.27";"3{3,15}";"CCCCCCNc1nc(nc2c1ncn2CC3CCCCC3)C#N";"IC50";"'>'";"30000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL926730";"Inhibition of human liver cathepsin L";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140721";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL1288524";"";"0";"632.65";"2";"5.72";"11";"CC(C)(F)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)N[C@H](Cc3ccc(cc3F)C#N)C#N";"IC50";"'='";"711";"nM";"6.15";"";"";"UO_0000065";"9.72";"0.19";"0.43";"5";"False";"CHEMBL1290879";"Inhibition of human Cat L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287737";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL541700";"GALLINAMIDE A";"0";"592.78";"1";"2.8";"1";"CC[C@H](C)[C@H](N(C)C)C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)\C=C\C(=O)N1[C@@H](C)C(=CC1=O)OC";"IC50";"'='";"47";"nM";"7.33";"";"";"UO_0000065";"12.36";"0.24";"4.53";"5.45";"False";"CHEMBL3108106";"Inhibition of recombinant human Cathepsin L using Z-Phe-Arg-aminomethylcoumarin as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102856";"1";"Scientific Literature";"J. Nat. Prod.";"2014";""
"CHEMBL1078411";"";"0";"311.41";"0";"2.18";"Cis-23";"N[C@@H](Cc1cccs1)C(=O)N[C@@]2(C[C@@H]2c3ccccc3)C#N";"IC50";"'='";"5400";"nM";"5.27";"";"";"UO_0000065";"16.92";"0.33";"3.09";"6.68";"False";"CHEMBL1113177";"Inhibition of human cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154218";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL3143405";"";"0";"760.97";"2";"3.63";"14";"NC(=N)NCCC[C@H](NC(=O)[C@H](CS)NC(=O)Cc1ccc(cc1)c2ccccc2)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)NCCc5ccccc5";"Ki";"'='";"67";"nM";"7.17";"";"";"UO_0000065";"9.43";"0.18";"3.54";"3.7";"False";"CHEMBL660652";"Inhibitory activity against human Cathepsin L";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135661";"1";"Scientific Literature";"J. Med. Chem.";"2002";""
"CHEMBL281540";"";"0";"582.7";"1";"3.47";"82";"CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2";"Ki";"'='";"340";"nM";"6.47";"";"";"UO_0000065";"11.1";"0.21";"3";"4.26";"True";"CHEMBL857508";"The apparent binding affinity against cathepsin L.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133572";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL3967123";"";"0";"488.37";"0";"4.06";"BDBM210866";"Clc1ccc2C(=O)N[C@@H](Cc3ccc(OCCCCOc2c1)c(Cl)c3)C(=O)NC4(CC4)C#N";"IC50";"'='";"50";"nM";"7.3";"";"372300";"UO_0000065";"14.95";"0.3";"3.24";"7.27";"False";"CHEMBL3888092";"Cathepsin Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DDT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat LSubstrate (20 uM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem). Z=Benzyloxycarbonyl. AMC=7-Amino-4-Methyl-Coumarin. Final volume: 100 uL. Excitation 360 nm, Emission 465 nm. Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886572";"37";"BindingDB Database";"";"2016";""
"CHEMBL4112731";"";"0";"417.47";"0";"2.53";"BDBM210832";"O=C(NC1(CC1)C#N)[C@@H]2Cc3ccc(OC\C=C\COc4cccc(c4)C(=O)N2)cc3";"IC50";"'='";"230";"nM";"6.64";"";"372266";"UO_0000065";"15.9";"0.29";"4.11";"6.61";"False";"CHEMBL3888092";"Cathepsin Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DDT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat LSubstrate (20 uM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem). Z=Benzyloxycarbonyl. AMC=7-Amino-4-Methyl-Coumarin. Final volume: 100 uL. Excitation 360 nm, Emission 465 nm. Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886572";"37";"BindingDB Database";"";"2016";""
"CHEMBL2042467";"";"0";"240.22";"0";"2.59";"6h";"[O-][N+](=O)c1ccc2Nc3ccccc3C(=O)c2c1";"IC50";"'='";"6800";"nM";"5.17";"";"";"UO_0000065";"21.51";"0.39";"2.58";"6.8";"False";"CHEMBL2043889";"Inhibition of human recombinant cathepsin L expressed in Pichia pastoris using Z-Phe-Arg-MCA as substrate by fluorometric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2040773";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";""
"CHEMBL3987059";"";"0";"508.02";"1";"4.28";"BDBM210859";"Clc1cc2C[C@H](NC(=O)c3cc4CCCCc4cc3OCCCCOc1cc2)C(=O)NC5(CC5)C#N";"IC50";"'='";"13";"nM";"7.89";"";"372293";"UO_0000065";"15.52";"0.3";"3.61";"7.85";"False";"CHEMBL3888092";"Cathepsin Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DDT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat LSubstrate (20 uM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem). Z=Benzyloxycarbonyl. AMC=7-Amino-4-Methyl-Coumarin. Final volume: 100 uL. Excitation 360 nm, Emission 465 nm. Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886572";"37";"BindingDB Database";"";"2016";""
"CHEMBL1621187";"";"0";"258.23";"0";"3.04";"5h";"OC(=O)c1cc(ccc1Nc2ccccc2)[N+](=O)[O-]";"IC50";"'='";"43000";"nM";"4.37";"";"";"UO_0000065";"16.91";"0.31";"1.33";"4.72";"False";"CHEMBL2043889";"Inhibition of human recombinant cathepsin L expressed in Pichia pastoris using Z-Phe-Arg-MCA as substrate by fluorometric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2040773";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";""
"CHEMBL2042462";"";"0";"379.41";"0";"4.72";"5l";"COc1cccc(C(=O)O)c1Nc2ccc(OCc3ccccc3)c(OC)c2";"IC50";"'>'";"50000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2043889";"Inhibition of human recombinant cathepsin L expressed in Pichia pastoris using Z-Phe-Arg-MCA as substrate by fluorometric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2040773";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";""
"CHEMBL2062895";"";"0";"255.34";"0";"1.86";"1";"NC(=S)N\N=C\1/CCSc2ccc(F)cc12";"IC50";"'='";"741";"nM";"6.13";"";"";"UO_0000065";"24.01";"0.52";"4.27";"12.16";"False";"CHEMBL2065748";"Inhibition of human liver cathepsin L using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062494";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2012";""
"CHEMBL3671352";"";"0";"657.56";"1";"3.7";"BDBM130441";"Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N";"IC50";"'='";"86.6";"nM";"7.06";"";"262258";"UO_0000065";"10.74";"0.22";"3.36";"4.87";"False";"CHEMBL3705957";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638976";"37";"BindingDB Database";"";"2014";""
"CHEMBL2042446";"";"0";"277.37";"0";"4.54";"2b";"CCCCc1ccc(cc1)C2=CC(=O)c3ccccc3N2";"Ki";"'='";"1500";"nM";"5.82";"";"";"UO_0000065";"21";"0.38";"1.28";"17.72";"False";"CHEMBL2043892";"Noncompetitive inhibition of human recombinant cathepsin L expressed in Pichia pastoris using Z-Phe-Arg-MCA as substrate by Lineweaver-Burk plot analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2040773";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";""
"CHEMBL2070945";"";"0";"489.95";"0";"3.44";"17";"FC(F)(F)c1nc(sc1Cl)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N";"IC50";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2073366";"Inhibition of human recombinant cathepsin L using Z-Phe-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069241";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2070948";"";"0";"454.6";"0";"2.57";"21";"CC(C)(C#N)c1cnc(s1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N";"IC50";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2073366";"Inhibition of human recombinant cathepsin L using Z-Phe-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069241";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2071097";"";"0";"443.57";"0";"1.84";"27";"O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5CCOCc5s4";"IC50";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2073366";"Inhibition of human recombinant cathepsin L using Z-Phe-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069241";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2071098";"";"0";"471.63";"0";"2.58";"28";"CC1(C)COCc2sc(nc12)N3CCN(CC3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N";"IC50";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2073366";"Inhibition of human recombinant cathepsin L using Z-Phe-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069241";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL3982135";"";"0";"363.41";"0";"2.62";"16";"CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)\C=C\[N+](=O)[O-]";"Ki";"'='";"200";"nM";"6.7";"";"";"UO_0000065";"18.43";"0.35";"4.08";"6.06";"False";"CHEMBL3865403";"Inhibition of human cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3864177";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";""
"CHEMBL1807646";"";"0";"516.62";"1";"2.28";"24";"C[C@@H]1CC[C@H](NC(=O)[C@H](CC2CCCC2)NC(=O)c3occc3)C(=O)CN1S(=O)(=O)c4ccccn4";"IC50";"'='";"4.8";"nM";"8.32";"";"";"UO_0000065";"16.1";"0.32";"6.04";"6";"False";"CHEMBL1811518";"Inhibition of human recombinant cathepsin L using Z-LR-AMC as substrate by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806418";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";""
"CHEMBL1807648";"";"0";"544.67";"1";"3.06";"26";"C[C@@H]1CC[C@H](NC(=O)[C@H](CC2CCCCCC2)NC(=O)c3occc3)C(=O)CN1S(=O)(=O)c4ccccn4";"IC50";"'<'";"0.4";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1811518";"Inhibition of human recombinant cathepsin L using Z-LR-AMC as substrate by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806418";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";""
"CHEMBL1807696";"";"0";"544.67";"1";"3.06";"32";"C[C@@H]1CC[C@H](NC(=O)[C@@H](CC2(C)CCCCC2)NC(=O)c3occc3)C(=O)CN1S(=O)(=O)c4ccccn4";"IC50";"'='";"1700";"nM";"5.77";"";"";"UO_0000065";"10.59";"0.21";"2.71";"4.16";"False";"CHEMBL1811518";"Inhibition of human recombinant cathepsin L using Z-LR-AMC as substrate by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806418";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";""
"CHEMBL1272310";"";"0";"464.51";"";"";"5";"CC(C)(C)[Si](C)(C)Oc1cccc(c1)\C(=N/NC(=S)N)\c2cccc(Br)c2";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1273063";"Inhibition of human liver cathepsin L after 5 mins by microplate reader analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1268983";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL492617";"";"0";"286.38";"0";"2.44";"1";"CC(C)C(Nc1ccccc1)C(=O)N2CCCCN2C#N";"IC50";"'='";"625";"nM";"6.2";"";"";"UO_0000065";"21.66";"0.4";"3.76";"10.45";"False";"CHEMBL1012296";"Inhibition of human recombinant cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155048";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL493039";"";"0";"344.42";"0";"2.26";"8";"CC(C)C(NC(=O)OCc1ccccc1)C(=O)N2CCCCN2C#N";"IC50";"'='";"145";"nM";"6.84";"";"";"UO_0000065";"19.86";"0.37";"4.58";"7.98";"False";"CHEMBL1012296";"Inhibition of human recombinant cathepsin L";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155048";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL478011";"";"0";"454.62";"0";"3.59";"10a";"CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OCCC4CCN(C)CC4)C#N";"IC50";"'='";"440";"nM";"6.36";"";"";"UO_0000065";"13.98";"0.26";"2.77";"6.16";"False";"CHEMBL988835";"Inhibition of human recombinant cathepsin L by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144211";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL462489";"";"0";"515.02";"1";"4.45";"7e";"CC(=O)N1CCN(CC1)c2ccc(OCc3cc4cnc(nc4n3CCc5ccc(Cl)cc5)C#N)cc2";"IC50";"'>'";"1000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL967035";"Inhibition of human recombinant cathepsin L by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140079";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL3671345";"";"0";"823.06";"2";"5.07";"BDBM130431";"C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C3)C(=O)OC(C)(C)C)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F";"IC50";"'='";"89.5";"nM";"7.05";"";"262248";"UO_0000065";"8.56";"0.19";"1.98";"4.43";"False";"CHEMBL3705957";"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638976";"37";"BindingDB Database";"";"2014";""
"CHEMBL3629193";"";"0";"361.47";"0";"3.35";"4";"NC(=S)N\N=C(/c1ccccc1)\c2cccc(c2)C(O)c3ccccc3";"IC50";"'='";"23.8";"nM";"7.62";"";"";"UO_0000065";"21.09";"0.4";"4.27";"10.79";"False";"CHEMBL3629949";"Inhibition of human liver cathepsin L using Z-FR-AMC as substrate measured every 15 sec for 5 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3627648";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL3629196";"";"0";"590.37";"1";"4.38";"10";"NC(=S)N\N=C(/c1ccc(Br)cc1)\c2cccc(c2)\C(=N\NC(=S)N)\c3ccc(Br)cc3";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3629949";"Inhibition of human liver cathepsin L using Z-FR-AMC as substrate measured every 15 sec for 5 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3627648";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL3629203";"";"0";"474.33";"0";"4.54";"32";"NC(=S)N\N=C(/c1cc(Br)cc(c1)C(=O)c2ccccc2F)\c3ccccc3F";"IC50";"'='";"8.12";"nM";"8.09";"";"";"UO_0000065";"17.06";"0.38";"3.55";"11.99";"False";"CHEMBL3629949";"Inhibition of human liver cathepsin L using Z-FR-AMC as substrate measured every 15 sec for 5 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3627648";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL14152";"ETHYL ACETATE";"0";"88.11";"0";"0.57";"Ethyl Acetate";"CCOC(=O)C";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3629949";"Inhibition of human liver cathepsin L using Z-FR-AMC as substrate measured every 15 sec for 5 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3627648";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL64765";"";"0";"397.52";"0";"3.38";"7b";"COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(C)c2)cc1";"IC50";"'<'";"32";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL661682";"Inhibitory activity against recombinant human cathepsin L activity";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3837";"Cathepsin L";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136536";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
